Üle vaadatud (Johannes),import,review,base_url pubkeskus,standard_id pubkeskus,id-url,id-length,name,title,Title changed,description (valueset),CS.codingPrinciples,VS.changeManagement,oid,void,publisher,email,www,endorser,versioningAlgorithm,version_number,semver_version_number,released,last_csv_id,link,createCS,supplement,createVS,VSbasedOn,columns,map,VSproperties,TermXCS,TermXVS,Errors/Problems,content_2rows
TRUE,5,Rutt,Haigusega seotud geenipaneel,45064,haigusega-seotud-geenipaneel,28,HaigusegaSeotudGeenipaneel,Haigusega seotud geenipaneel,,E-labori projekti loend. Kasutatakse laboritest analüüside tellimisel.,,,1.3.6.1.4.1.28284.6.2.1.317,1.3.6.1.4.1.28284.6.2.1.317.3,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Laborimeditsiini Ühing,integer,3,3.0.0,2023-03-28,66962,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/66962.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus;,"Kood=concept-code,
Kehtivuse_lõpu_kpv=retirementDate,
Nimetus=display|et,
Kehtivuse_alguse_kpv=effectiveDate,,
Staatus=status",,https://termx.kodality.dev/resources/code-systems/haigusega-seotud-geenipaneel/versions/3/concepts,https://termx.kodality.dev/resources/value-sets/haigusega-seotud-geenipaneel/versions/3/summary,"Concept has no active version
Valuedatetime on formaadiga vigaseks muutunud (CS)","Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus;\r
H01;Vaimse arengu mahajäämus ;Vaimse arengu mahajäämus ;Vaimse arengu mahajäämus ;;0;19.04.2018;;;ELMÜ;1;;\r
H02;Epilepsia ;Epilepsia ;Epilepsia ;;0;19.04.2018;;;ELMÜ;1;;"
TRUE,5,Rutt,Haigusjuhu tüüp,12503,haigusjuhu-tyyp,15,HaigusjuhuTyyp,Haigusjuhu tüüp,,Haigusjuhu tüüp patsiendi uuringute ja raviga seotud toimingud ühes tervishoiuasutuses hospitaliseerimisest kuni haiglast lahkumiseni.,,Vastavalt Tervise infosüsteemis kirjeldatud haigusjuhtumi liikidele.,1.3.6.1.4.1.28284.6.2.1.5,1.3.6.1.4.1.28284.6.2.1.5.3,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,TEHIK,integer,3,3.0.0,2019-05-16,46309,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/46309.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Nimetus=display|et,,
Staatus=status",,https://termx.kodality.dev/resources/code-systems/haigusjuhu-tyyp/versions/3/concepts,https://termx.kodality.dev/resources/value-sets/haigusjuhu-tyyp/versions/3/summary,Concept has no active version,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
STAT;statsionaarne;statsionaarne;statsionaarne;0;0;01.01.2008;;;Eesti E-tervise SA;1;\r
SS;päevaravi;päevaravi;päevaravi;0;0;01.01.2008;;;Eesti E-tervise SA;1;"
TRUE,5,Rutt,Haigustekitaja,16961,haigustekitaja,14,Haigustekitaja,Haigustekitaja,,"Haigustekitajate loetelu, mida kasutatakse NAKIS-e registriteatiste edastamisel.",SNOMED CT,"Uuendamine toimub vastavalt NAKIS-e registri vajadusele. Loend on alamhulk loendist ""Mikrobioloogilise uuringu vastus"".",1.3.6.1.4.1.28284.6.2.1.127,1.3.6.1.4.1.28284.6.2.1.127.4,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Terviseamet,integer,4,4.0.0,2021-11-30,49350,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/49350.csv,,-,1,SNOMED-EE,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus;;;,"Kood=concept-code,
Nimetus=display|et,
Staatus=status",,https://termx.kodality.dev/resources/code-systems/haigustekitaja/versions/4/concepts,https://termx.kodality.dev/resources/value-sets/haigustekitaja/versions/4/summary,"01.12.2021 avaldatud 4.versioon.
json failis kaasatud ka kehtetud koodid
kehtetud 34 concepti","Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus;;;\r
407479009;A-gripi viirus;A-gripi viirus;Influenza A virus (organism);;;01.01.2013;;;TA;1;;;;\r
32452004;A-hepatiidi viirus;A-hepatiidi viirus;Hepatitis A virus (organism);;;01.01.2013;;;TA;1;;;;"
TRUE,5,OK,Hamba kulumisaste,17602,hamba-kulumisaste,17,HambaKulumisaste,Hamba kulumisaste,,"Hamba kulumisaste, hambaemaili pindmise kahjustuse puhul valitakse vaatlusel mõõdetud hamba kulumisaste määr.",Loendi loomise aluseks on  Eesti Ortodontide Seltsi otsus.,Uuendamine toimub vastavalt Eesti Ortodontide Seltsi otsusele või vastavalt seadusandluse muudatusele.,1.3.6.1.4.1.28284.6.2.1.111,1.3.6.1.4.1.28284.6.2.1.111.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Ortodontide Selts,integer,1,1.0.0,2013-01-01,27993,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/27993.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Selgitus=comment,
Kood=concept-code,
Pikk_nimetus=definition|et,
Nimetus=display|et,
Lühinimetus=synonym",,https://termx.kodality.dev/resources/code-systems/hamba-kulumisaste/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/hamba-kulumisaste/versions/1/summary,"kasutuselevõtu kuupäev on selgitusfailis 01.01.2012
Concept has no active version
","Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
K1;1 kulumisaste;hamba 1 kulumisaste;lohukesed oklusiooni pinnal;;0;1.01.2013;;; Eesti Ortodontide Selts;1;vastavalt kulunud pindade arvule\r
K2;2 kulumisaste;hamba 2 kulumisaste;okslusioonipinnal email kulunud kogu ulatuses;;0;1.01.2013;;; Eesti Ortodontide Selts;1;vastavalt kulunud pindade arvule"
TRUE,5,OK,Hamba liikuvusaste,17605,hamba-liikuvusaste,18,HambaLiikuvusaste,Hamba liikuvusaste,,"Hamba liikumisaste hambajuureümbrisepõletiku, hambakõrvalkoepõletiku puhul.",Loendi loomise aluseks on  Eesti Ortodontide Seltsi otsus.,Uuendamine toimub vastavalt Eesti Ortodontide Seltsi otsusele või vastavalt seadusandluse muudatusele.,1.3.6.1.4.1.28284.6.2.1.112,1.3.6.1.4.1.28284.6.2.1.112.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Ortodontide Selts,integer,1,1.0.0,2013-01-01,27994,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/27994.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Pikk_nimetus=definition|et,
Nimetus=display|et,
Lühinimetus=synonym",,https://termx.kodality.dev/resources/code-systems/hamba-liikuvusaste/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/hamba-liikuvusaste/versions/1/summary,"kasutuselevõtu kuupäev on selgitusfailis 01.01.2012
Puuduvad conceptid VSil
","Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
L1;1 aste;1 astme hamba liikuvus;labio-lingvaalne liikuvus;;0;1.01.2013;;; Eesti Ortodontide Selts;1;\r
L2;2 aste;2 astme hamba liikuvus;lisandub mesio-distaalne liikuvus;;0;1.01.2013;;; Eesti Ortodontide Selts;1;"
TRUE,5,Rutt,Hamba staatus,35048,hamba-staatus,13,HambaStaatus,Hamba staatus,,Hamba staatuse määramiseks kasutatav loend.,Loendi loomise aluseks on Eesti Hambaarstide Liidu otsus.,Uuendamine toimub vastavalt Eesti Hambaarstide Liidu otsusele või vastavalt seadusandluse muudatusele.,1.3.6.1.4.1.28284.6.2.1.188,1.3.6.1.4.1.28284.6.2.1.188.2,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Hambaarstide Liit,integer,2,2.0.0,2015-01-31,35335,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/35335.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Vanem_kood=parent,
Pikk_nimetus=definition|et,
Nimetus=display|et,
Lühinimetus=synonym,
Staatus=status",,https://termx.kodality.dev/resources/code-systems/hamba-staatus/versions/2/concepts,https://termx.kodality.dev/resources/value-sets/hamba-staatus/versions/2/summary,"Kehtivuse alguse kp on võetud 1 versiooni järgi (Peaks ilsmelt olema 18.06.2015)
VSil puuduvad conceptid
CSil conceptide kaustadel peak olema võimalus näha ka is-a seoste nimetusi","Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
270479002;Hamba üldstaatus;Hamba üldstaatus;Hamba üldstaatus;;0;31.01.2015;;;Eesti Hambaarstide Liit;1;\r
T;Terve hammas;Terve hammas;Terve hammas;270479002;1;31.01.2015;;;Eesti Hambaarstide Liit;1;"
TRUE,5,OK,Hambajuure kahjustus,35070,hambajuure-kahjustus,20,HambajuureKahjustus,Hambajuure kahjustus,,Hambajuure täitmise põhjuse kirjeldamiseks kasutatav loend.,Loendi loomise aluseks on Eesti Hambaarstide Liidu otsus.,Uuendamine toimub vastavalt Eesti Hambaarstide Liidu otsusele või vastavalt seadusandluse muudatusele.,1.3.6.1.4.1.28284.6.2.1.223,1.3.6.1.4.1.28284.6.2.1.223.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Hambaarstide Liit,integer,1,1.0.0,2015-01-31,35072,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/35072.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Nimetus=display|et,
Lühinimetus=synonym",,https://termx.kodality.dev/resources/code-systems/hambajuure-kahjustus/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/hambajuure-kahjustus/versions/1/summary,"VSil puuduvad conceptid
","Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
1;resorptsioon;juure resorptsioon;juure resorptsioon;;0;31.01.2015;;;Eesti hambaarstide Liit;1;\r
2;perforatsioon;juure perforatsioon;juure perforatsioon;;0;31.01.2015;;;Eesti hambaarstide Liit;1;"
TRUE,5,OK,Hambakatu aste,17628,hambakatu-aste,14,HambakatuAste,Hambakatu aste,,"Hambakatt on hammastele pidevalt kogunev kleepuv valge kiht. Sülje, toidu ja bakterite koosmõjul tekivad hammastele ja hammaste ning igemete piirile ladestused. Hambakatu kogunemine hammastele jättab hammastele plekid.",Loendi loomise aluseks on  Eesti Hambaarstide Liidu ja Eesti Ortodontide Seltsi otsus.,Uuendamine toimub vastavalt Eesti Ortodontide Seltsi otsusele või vastavalt seadusandluse muudatusele.,1.3.6.1.4.1.28284.6.2.1.114,1.3.6.1.4.1.28284.6.2.1.114.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Hambaarstide Liit,integer,1,1.0.0,2012-01-01,35078,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/35078.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Pikk_nimetus=definition|et,
Nimetus=display|et,",,https://termx.kodality.dev/resources/code-systems/hambakatu-aste/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/hambakatu-aste/versions/1/summary,"VSil puudvad conceptid
","Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
1;kerge;kerge;kerge, kuni 1/3 hambapinnast kaetud;;0;1.01.2012;;;Eesti Hambaarstide Liit ja Eesti Ortodontide Selts;1;\r
2;keskmine;keskmine;keskmine, kuni 2/3 hambapinnast kaetud;;0;1.01.2012;;;Eesti Hambaarstide Liit ja Eesti Ortodontide Selts;1;"
TRUE,5,OK,Hambakivi,17631,hambakivi,9,Hambakivi,Hambakivi,,Hambakivi on mineraliseerunud (kivistunud) hambakatt.,Loendi loomise aluseks on  Eesti Hambaarstide Liidu ja Eesti Ortodontide Seltsi otsus.,Uuendamine toimub vastavalt Eesti Ortodontide Seltsi otsusele või vastavalt seadusandluse muudatusele.,1.3.6.1.4.1.28284.6.2.1.116,1.3.6.1.4.1.28284.6.2.1.116.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Ortodontide Selts,integer,1,1.0.0,2013-01-01,27997,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/27997.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Selgitus=comment,
Kood=concept-code,
Nimetus=display|et,",,https://termx.kodality.dev/resources/code-systems/hambakivi/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/hambakivi/versions/1/summary,"Kkasutuselevõtu kp on selgitusfailis 01.01.2012
VSil puuduvad conceptid
","Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
0;ei ole ;ei ole;ei ole;;0;1.01.2013;;;Eesti Hambaarstide Liit ja Eesti Ortodontide Selts;1;\r
1;supragingivaalne hambakivi ;supragingivaalne hambakivi ;supragingivaalne hambakivi ;;0;1.01.2013;;;Eesti Hambaarstide Liit ja Eesti Ortodontide Selts;1;igemepealne hambakivi"
TRUE,5,OK,Hambapind,27834,hambapind,9,Hambapind,Hambapind,,Hambapinna määramiseks kasutatav loend.,Loendi loomise aluseks on  Eesti Hambaarstide Liidu otsus.,Uuendamine toimub vastavalt Eesti Hambaarstide Liidu ja Eesti Ortodontide Seltsi otsusele või vastavalt seadusandlikule muudatusele.,1.3.6.1.4.1.28284.6.2.1.220,1.3.6.1.4.1.28284.6.2.1.220.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Hambaarstide Liit,integer,1,1.0.0,2015-01-31,27836,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/27836.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Nimetus=display|et,
Lühinimetus=synonym",,https://termx.kodality.dev/resources/code-systems/hambapind/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/hambapind/versions/1/summary,"VSil puuduvad conceptid
Kasutuselevõtu kp on selgitusfailis 01.01.2012
Kas koodi lühinimetus oleks vaja üle vaadata (synonym termxis) ? - (koodi 1 lühinimetus on 1)","Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
1;1;Oklusaalne pind, fronthammastel foramen caecum ja lõikeserv;Oklusaalne pind, fronthammastel foramen caecum ja lõikeserv;;0;31.01.2015;;;Eesti hambaarstide Liit;1;\r
2;2;Mesiaalne pind;Mesiaalne pind;;0;31.01.2015;;;Eesti hambaarstide Liit;1;"
TRUE,5,OK,Hambaravis kasutatav materjal,35053,hambaravis-kasutatav-materjal,29,HambaravisKasutatavMaterjal,Hambaravis kasutatav materjal,,Hambaravis kasutatava materjali määramise loend.,Loendi loomise aluseks on  Eesti Hambaarstide Liidu otsus.,Uuendamine toimub vastavalt Eesti Hambaarstide Liidu ja Eesti Ortodontide Seltsi otsusele või vastavalt seadusandlikule muudatusele.,1.3.6.1.4.1.28284.6.2.1.224,1.3.6.1.4.1.28284.6.2.1.224.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Hambaarstide Liit,integer,1,1.0.0,2015-01-31,35055,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/35055.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Nimetus=display|et,",,https://termx.kodality.dev/resources/code-systems/hambaravis-kasutatav-materjal/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/hambaravis-kasutatav-materjal/versions/1/summary,"VSil puuduvad conceptid
","Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
MkKr;Metallokeraamika;Metallokeraamika;Metallokeraamika;;0;31.01.2015;;;Eesti hambaarstide Liit;1;\r
KKr;Keraamika;Keraamika;Keraamika;;0;31.01.2015;;;Eesti hambaarstide Liit;1;"
TRUE,5,OK,Hambavalem,17545,hambavalem,10,Hambavalem,Hambavalem,,"Kasutusel on jäävhammaste (11-18; 21-28; 31-38; 41-48), piimahammaste (51-55; 61-65; 71-75; 81-85) tähistused, võimalike lisahammaste (L11-L18; L21-L28; L31-L38; L41-L48; L51-L55; L61-L65; L71-L75; L81-L85) tähistused.",Loendi loomise aluseks on  Eesti Hambaarstide Liidu otsus.,Uuendamine toimub vastavalt Eesti Hambaarstide Liidu ja Eesti Ortodontide Seltsi otsusele või vastavalt seadusandlikule muudatusele.,1.3.6.1.4.1.28284.6.2.1.92,1.3.6.1.4.1.28284.6.2.1.92.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Hambaarstide Liit,integer,1,1.0.0,2012-01-01,27972,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/27972.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Selgitus=comment,
Kood=concept-code,
Pikk_nimetus=definition|et,
Nimetus=display|et,
Lühinimetus=synonym",,https://termx.kodality.dev/resources/code-systems/hambavalem/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/hambavalem/versions/1/summary,"Kas koodi lühinimetus oleks vaja üle vaadata (synonym termxis) ? - (koodi 1 lühinimetus on 1)
VSil puuduvad conceptid","Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
11;11;keskmine lõikehammas;keskmine lõikehammas ehk esihammas ehk intsisiiv ;;0;1.01.2013;;;Eesti Hambaarstide liit ja Eesti Ortodontide Selts;1;jäävhammas\r
12;12;külgmine lõikehammas;külgmine lõikehammas ehk külgmine intsisiiv ;;0;1.01.2013;;;Eesti Hambaarstide liit ja Eesti Ortodontide Selts;1;jäävhammas"
TRUE,5,OK,Haridus,8732,haridus,7,Haridus,Haridus,,"Loendis on toodud seadusega sätestatud võimalikud haridusstandardid isikutele, kes on sündinud enne 1996.a.",Eesti Vabariigi Haridusseadus: https://www.riigiteataja.ee/ert/act.jsp?id=12779740,Uuendamine toimub vastavalt seadusandluse muutmisele.,1.3.6.1.4.1.28284.6.2.3.11,1.3.6.1.4.1.28284.6.2.3.11.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Sotsiaalministeerium,integer,1,1.0.0,2008-01-01,13210,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/13210.csv,1,-,1,-,KOOD;LÜHINIMETUS;NIMETUS;PIKK_NIMETUS;VANEM_KOOD;HIERARHIA_ASTE;KEHTIVUSE_ALGUSE_KPV;KEHTIVUSE_LÕPU_KPV;VIIMANE_MUUDATUS_KPV;MUUTJA;STAATUS;SELGITUS,"NIMETUS=display|et,
KOOD=concept-code,
SELGITUS=comment",,https://termx.kodality.dev/resources/code-systems/haridus/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/haridus/versions/1/summary,"VSil puuduvad conceptid
","KOOD;LÜHINIMETUS;NIMETUS;PIKK_NIMETUS;VANEM_KOOD;HIERARHIA_ASTE;KEHTIVUSE_ALGUSE_KPV;KEHTIVUSE_LÕPU_KPV;VIIMANE_MUUDATUS_KPV;MUUTJA;STAATUS;SELGITUS\r
1;alghariduseta;alghariduseta;alghariduseta; ;  ;1.01.2008;;;""Sotsiaalministeerium; Tervisearengu instituut"";1;alghariduseta\r
2;algharidus;algharidus;algharidus; ; ;1.01.2008;;;""Sotsiaalministeerium; Tervisearengu instituut"";1;üldharidusõpe (1-6. klass)"
TRUE,5,OK,Helid alalõualuu liigeses,17548,helid-alaloualuu-liigeses,25,HelidAlaloualuuLiigeses,Helid alalõualuu liigeses,,"Loetletud ja nimetatud helid, mis tekkivad patsiendi alalõualuu liigese funktsiooni hindamisel.",Loendi loomise aluseks on  Eesti Ortodontile Seltsi otsus.,Uuendamine toimub vastavalt Eesti Ortodontide Seltsi otsusele või vastavalt seadusandluse muudatusele.,1.3.6.1.4.1.28284.6.2.1.93,1.3.6.1.4.1.28284.6.2.1.93.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Ortodontide Selts,integer,1,1.0.0,2013-01-01,27973,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/27973.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Nimetus=display|et,
",,https://termx.kodality.dev/resources/code-systems/helid-alaloualuu-liigeses/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/helid-alaloualuu-liigeses/versions/1/summary,"VSil puuduvad conceptid
kasutuselevõtu kp on selgitusfailis 01.01.2012
","Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
1;krudin;krudin;krudin;;;1.01.2013;;;Eesti Ortodontia selts Eesti Hambaarstide Liit;1;\r
2;naksumine;naksumine;naksumine;;;1.01.2013;;;Eesti Ortodontia selts Eesti Hambaarstide Liit;1;"
TRUE,5,OK,Hepatiitide levikutee,16965,hepatiitide-levikutee,21,HepatiitideLevikutee,Hepatiitide levikutee,,Võimalikud hepatiitide levikuteed. Hepatiidi diagnoosi puhul täidetakse vastav nakkatumise viis.,,Vastavalt NAKIS-e registri vajadusele,1.3.6.1.4.1.28284.6.2.1.125,1.3.6.1.4.1.28284.6.2.1.125.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Terviseamet,integer,1,1.0.0,2011-01-01,16967,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/16967.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Nimetus=display|et,",,https://termx.kodality.dev/resources/code-systems/hepatiitide-levikutee/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/hepatiitide-levikutee/versions/1/summary,VSil puuduvad conceptid,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
HEP_SPREAD_ALIM;alimentaarne;alimentaarne;alimentaarne;;;1.01.2011;;;Terviseamet;1;\r
HEP_SPREAD_I_V_NAR;intravenoosne narkootikumide kasutamine;intravenoosne narkootikumide kasutamine;intravenoosne narkootikumide kasutamine;;;1.01.2011;;;Terviseamet;1;"
